PRODUCTIONDATE_DAY_LOC,SHIFT_NAME,LINE_NAME,CO_TYPE,CREW_ID,SIZE_TYPE,EFFECTIVE_RUNTIME,GOOD_PRODUCTION_QTY,REJECT_PRODUCTION_QTY,RUN_TIME,PRODUCTION_ORDER_RATE,INEFFICIENT_FLAG,NO_PRODUCT,DEFECTION_RATE
2025-04-05,Day-1,MKZA1401,Material_Filament,C,ActiveClean Guard,326.8656716,21600,247,302,67.0,0,0,0.011305900123586763
2025-04-05,Day-1,MKZA1401,Bundle_Material,C,ActiveClean Guard,0.0,0,0,26,67.0,0,1,
2025-04-05,Day-1,MKZA1501,Material_Handle,C,Super Soft Tech,255.2238806,17100,294,258,67.0,0,0,0.016902380131079683
2025-04-05,Day-1,MKZA1502,Material_Handle,C,Super Soft Tech,255.2238806,17100,166,258,67.0,0,0,0.00961427082126723
2025-04-05,Day-1,MKZA1701,Material_Filament,C,Classic Clean 100,391.0447761,25900,317,393,134.0,0,0,0.012091391082122286
2025-04-05,Night-3,MAFT2202,Material_Handle,B,Renew 360,341.3333333,8192,351,363,48.0,0,0,0.04108626946037692
2025-04-05,Night-3,MAFT2204,Material_Handle,B,Renew 360,343.8333333,8252,451,366,24.0,0,0,0.05182121107664024
2025-04-05,Night-3,MHPT2301,Material_Handle,B,Deep Action White,416.6666667,19700,436,418,96.0,0,0,0.021652761223678985
2025-04-05,Night-3,MHPT2302,Material_Handle,B,Deep Action White,452.0833333,21400,391,455,48.0,0,0,0.017943187554494974
2025-04-05,Night-3,MHPT2303,Material_Handle,B,Total Action Model S,404.7976012,26700,345,408,66.7,0,0,0.012756516916250694
2025-04-05,Night-3,MHPT2304,Material_Filament,B,Total Defense Shield,435.6554782,27216,301,436,63.16,0,0,0.010938692444670568
2025-04-05,Night-3,MHPT2305,Bundle_Material,B,Total Defense Shield,407.0297657,25408,549,409,63.16,0,0,0.02115036406364372
2025-04-05,Night-3,MHPT2306,Material_Filament,B,Total Defense Shield,451.6149462,28224,134,452,63.16,0,0,0.004725297975879822
2025-04-05,Night-3,MHPT2307,UNKNOWN,B,Total Defense Shield,438.9487017,27424,250,439,63.16,0,0,0.009033750090337501
2025-04-05,Night-3,MKBC0101,Material_Handle,B,Kids FunBrush (Tandy),302.3255814,25700,476,303,86.0,0,0,0.018184596577017115
2025-04-05,Night-3,MKBC0102,Material_Filament,B,Pro-Shield Complete,319.4103194,25700,131,320,162.8,0,0,0.00507142580620185
2025-04-05,Night-3,MKBC0201,Material_Filament,B,EcoFresh Plus,325.554259,27600,411,251,85.7,0,0,0.014672807111491914
2025-04-05,Night-3,MKBC0201,Material_Handle,B,EcoFresh Plus,0.0,0,0,76,85.7,0,1,
2025-04-05,Night-3,MKBC0202,Material_Filament,B,Pro-Clean 5000,309.5823096,24900,589,311,162.8,0,0,0.023108007375730707
2025-04-05,Night-3,MKBC0301,Material_Filament,B,Classic Clean 100,391.6096324,30598,360,394,78.9,0,0,0.011628658182053104
2025-04-05,Night-3,MKBC0302,Material_Filament,B,Classic Clean 100,396.0456274,30948,308,398,78.9,0,0,0.009854108011261837
2025-04-05,Night-3,MKBC0402,Material_Filament,B,Zenith Active,413.8523886,33400,544,417,244.29,0,0,0.016026396417629037
2025-04-05,Night-3,MKBC0501,Material_Filament,B,Pro-Clean 5000,324.3243243,26100,514,329,162.8,0,0,0.0193131434583302
2025-04-05,Night-3,MKBC0502,Material_Handle,B,Total Action Model S,396.4646465,31100,623,400,158.4,0,0,0.019638747911609872
2025-04-05,Night-3,MKBC0601,Material_Filament,B,Total Defense Shield,378.2002535,29540,364,382,78.9,0,0,0.012172284644194757
2025-04-05,Night-3,MKBC0602,Material_Filament,B,Total Defense Shield,371.7617237,29032,439,375,157.8,0,0,0.014895999457093414
2025-04-05,Night-3,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),425.5813953,36300,416,427,86.0,0,0,0.011330210262555833
2025-04-05,Night-3,MKBC0702,Tooling,B,Junior Sparkle (Ages 2+),340.6976744,29000,783,345,172.0,0,0,0.02629016553067186
2025-04-05,Night-3,MKBC0901,Material_Filament,B,Total Defense Shield,343.5741445,27108,612,345,157.8,0,0,0.02207792207792208
2025-04-05,Night-3,MKBC0902,Material_Handle,B,Defense Action Pro,393.3333333,23600,504,397,60.0,0,0,0.02090939263192831
2025-04-05,Night-3,MKBC1001,Material_Handle,B,Defense Action Pro,420.0,25200,547,425,60.0,0,0,0.021245193614790072
2025-04-05,Night-3,MKBC1002,Material_Filament,B,Classic Clean 100,397.3130545,31348,699,402,78.9,0,0,0.021811714044996412
2025-04-05,Night-3,MKBC1101,Material_Filament,B,Classic Clean 100,432.4714829,34122,269,434,78.9,0,0,0.007821813846645926
2025-04-05,Night-3,MKBC1102,Material_Filament,B,EcoFresh Plus,389.1860465,33170,565,388,86.0,0,0,0.016748184378242183
2025-04-05,Night-3,MKBC1102,Material_Handle,B,EcoFresh Plus,0.0,0,0,2,86.0,0,1,
2025-04-05,Night-3,MKBC1201,Material_Filament,B,Zenith Active,319.292644,26000,164,320,162.86,0,0,0.0062681547164042195
2025-04-05,Night-3,MKBC1202,Material_Handle,B,Junior Sparkle (Ages 2+),381.3953488,32500,262,383,172.0,0,0,0.007997069775959953
2025-04-05,Night-3,MKBC1301,Material_Handle,B,GreenClean Pro,321.1198024,15600,469,323,48.58,0,0,0.02918663264671106
2025-04-05,Night-3,MKFX2101,Material_Filament,B,Classic Clean 100,421.5969582,32964,132,423,78.9,0,0,0.003988397389412618
2025-04-05,Night-3,MKFX2102,Material_Filament,B,Classic Clean 100,434.3726236,33972,297,436,78.9,0,0,0.00866672502845137
2025-04-05,Night-3,MKTU2001,Bundle_Material,B,GreenClean Classic,300.0,6000,45,287,20.0,0,0,0.007444168734491315
2025-04-05,Night-3,MKTU2002,Tooling,B,GreenClean Classic,300.0,6000,119,287,20.0,0,0,0.01944762216048374
2025-04-05,Night-3,MKTU2004,Material_Handle,B,PureMint Fresh,376.0,9400,428,376,25.0,0,0,0.04354904354904355
2025-04-05,Night-3,MKTU2005,Material_Handle,B,GreenClean Pro,329.218107,8000,335,350,24.3,0,0,0.04019196160767846
2025-04-05,Night-3,MKTU2006,Bundle_Material,B,GreenClean Classic,425.0,8500,442,407,20.0,0,0,0.049429657794676805
2025-04-05,Night-3,MKZA1401,Material_Filament,B,ActiveClean Guard,358.2089552,23700,517,359,134.0,0,0,0.0213486393855556
2025-04-05,Night-3,MKZA1402,Material_Handle,B,ActiveClean Model X,278.9968652,17800,307,280,127.6,0,0,0.016954768873916164
2025-04-05,Night-3,MKZA1501,Material_Handle,B,Super Soft Tech,237.3134328,15900,351,241,134.0,0,0,0.021598670851024553
2025-04-05,Night-3,MKZA1502,Material_Handle,B,Super Soft Tech,311.9402985,20900,281,315,67.0,0,0,0.01326660686464284
2025-04-05,Night-3,MKZA1701,Material_Filament,B,Classic Clean 100,219.5820896,14712,455,223,67.0,0,0,0.029999340673831344
2025-04-06,Afternoon-2,MHPT2301,Material_Handle,A,Deep Action White,375.0,18000,557,378,48.0,0,0,0.03001562752600097
2025-04-06,Afternoon-2,MHPT2302,Material_Handle,A,Deep Action White,395.8333333,19000,133,398,48.0,0,0,0.006951340615690168
2025-04-06,Afternoon-2,MHPT2303,Material_Handle,A,Total Action Model S,364.3178411,24000,372,367,66.7,0,0,0.015263417035942885
2025-04-06,Afternoon-2,MHPT2304,Material_Filament,A,Total Defense Shield,343.1918936,21676,193,344,63.16,0,0,0.008825277790479674
2025-04-06,Afternoon-2,MHPT2305,Bundle_Material,A,Total Defense Shield,311.2729576,19660,392,314,63.16,0,0,0.01954917215240375
2025-04-06,Afternoon-2,MHPT2306,Material_Filament,A,Total Defense Shield,421.4059531,26316,178,422,63.16,0,0,0.006718502302408093
2025-04-06,Afternoon-2,MHPT2307,UNKNOWN,A,Total Defense Shield,325.5224826,20560,44,326,63.16,0,0,0.0021355076684139
2025-04-06,Afternoon-2,MKBC1002,Material_Filament,A,Classic Clean 100,357.7186312,27924,739,362,78.9,0,0,0.025782367512123643
2025-04-06,Afternoon-2,MKBC1101,Material_Filament,A,Classic Clean 100,383.269962,29940,338,386,78.9,0,0,0.011163220820397649
2025-04-06,Afternoon-2,MKFX2101,Material_Filament,A,Classic Clean 100,396.0456274,31248,569,398,78.9,0,0,0.017883521387937265
2025-04-06,Afternoon-2,MKFX2102,Material_Filament,A,Classic Clean 100,408.8212928,31956,242,410,78.9,0,0,0.007515994782284614
2025-04-06,Day-1,MHPT2301,Material_Handle,C,Deep Action White,416.6666667,19700,502,420,48.0,0,0,0.024849024849024848
2025-04-06,Day-1,MHPT2302,Material_Handle,C,Deep Action White,389.5833333,18700,604,393,48.0,0,0,0.031288852051388316
2025-04-06,Day-1,MHPT2303,Material_Handle,C,Total Action Model S,342.5787106,22550,610,346,133.4,0,0,0.026338514680483593
2025-04-06,Day-1,MHPT2304,Material_Filament,C,Total Defense Shield,379.8606713,23692,284,381,63.16,0,0,0.011845178511845179
2025-04-06,Day-1,MHPT2305,Bundle_Material,C,Total Defense Shield,354.2748575,22076,357,356,63.16,0,0,0.01591405518655552
2025-04-06,Day-1,MHPT2306,Material_Filament,C,Total Defense Shield,422.8625712,26408,292,424,63.16,0,0,0.010936329588014982
2025-04-06,Day-1,MHPT2307,UNKNOWN,C,Total Defense Shield,191.5136162,12096,338,193,63.16,0,0,0.0271835290332958
2025-04-06,Day-1,MKBC1002,Material_Filament,C,Classic Clean 100,387.0722433,30540,277,388,78.9,0,0,0.008988545283447448
2025-04-06,Day-1,MKBC1101,Material_Filament,C,Classic Clean 100,421.5969582,32964,318,423,78.9,0,0,0.009554714259960339
2025-04-06,Day-1,MKFX2101,Material_Filament,C,Classic Clean 100,415.2598226,32764,372,416,78.9,0,0,0.01122646064703042
2025-04-06,Day-1,MKFX2102,Material_Filament,C,Classic Clean 100,434.3726236,33972,214,436,78.9,0,0,0.006259872462411513
2025-04-06,Night-3,MHPT2301,Material_Handle,B,Deep Action White,416.6666667,19700,485,418,48.0,0,0,0.02402774337379242
2025-04-06,Night-3,MHPT2302,Material_Handle,B,Deep Action White,395.8333333,19000,576,398,48.0,0,0,0.029423784225582346
2025-04-06,Night-3,MHPT2303,Material_Handle,B,Total Action Model S,367.3163418,24200,331,371,66.7,0,0,0.013493131140189964
2025-04-06,Night-3,MHPT2304,Material_Filament,B,Total Defense Shield,414.9461685,26208,419,415,63.16,0,0,0.01573590716190333
2025-04-06,Night-3,MHPT2305,Bundle_Material,B,Total Defense Shield,262.4762508,16578,417,264,63.16,0,0,0.024536628420123566
2025-04-06,Night-3,MHPT2306,Material_Filament,B,Total Defense Shield,427.7390754,26716,131,428,63.16,0,0,0.004879502365254963
2025-04-06,Night-3,MHPT2307,UNKNOWN,B,Total Defense Shield,308.1063965,19460,355,309,63.16,0,0,0.01791572041382791
2025-04-06,Night-3,MKBC1002,Material_Filament,B,Classic Clean 100,389.6070976,30440,305,391,78.9,0,0,0.009920312245893641
2025-04-06,Night-3,MKBC1101,Material_Filament,B,Classic Clean 100,418.9607098,32756,493,421,78.9,0,0,0.014827513609431863
2025-04-06,Night-3,MKFX2101,Material_Filament,B,Classic Clean 100,408.8212928,31956,280,410,78.9,0,0,0.008685941183769698
2025-04-06,Night-3,MKFX2102,Material_Filament,B,Classic Clean 100,408.8212928,31956,541,410,78.9,0,0,0.016647690556051326
2025-04-08,Afternoon-2,MAFT2202,Material_Handle,C,Renew 360,298.0,7152,133,315,24.0,0,0,0.0182566918325326
2025-04-08,Afternoon-2,MAFT2204,Material_Handle,C,Renew 360,204.0,8196,460,218,24.0,0,0,0.05314232902033272
2025-04-08,Afternoon-2,MAFT2205,Material_Handle,C,Oral Care 360,270.0,6480,740,296,24.0,0,0,0.10249307479224377
2025-04-08,Afternoon-2,MHPT2301,Material_Handle,C,Deep Action White,377.0833333,18100,397,380,96.0,0,0,0.02146293993620587
2025-04-08,Afternoon-2,MHPT2302,Material_Handle,C,Deep Action White,387.5,18600,122,390,48.0,0,0,0.006516397820745647
2025-04-08,Afternoon-2,MHPT2303,Material_Handle,C,Total Action Model S,413.7931034,27300,538,416,66.7,0,0,0.019326101013003808
2025-04-08,Afternoon-2,MHPT2304,Material_Filament,C,Total Defense Shield,328.6890437,20460,63,330,63.16,0,0,0.003069726648150855
2025-04-08,Afternoon-2,MHPT2305,Bundle_Material,C,Total Defense Shield,303.2298923,19152,481,305,63.16,0,0,0.024499567055467835
2025-04-08,Afternoon-2,MHPT2306,Material_Filament,C,Total Defense Shield,420.6459785,26268,149,421,63.16,0,0,0.005640307377824886
2025-04-08,Afternoon-2,MHPT2307,UNKNOWN,C,Total Defense Shield,398.9867004,24900,115,400,63.16,0,0,0.004597241655006996
2025-04-08,Afternoon-2,MKBC0101,Material_Handle,C,Kids FunBrush (Tandy),352.3255814,30000,308,354,172.0,0,0,0.010162333377326119
2025-04-08,Afternoon-2,MKBC0102,Material_Filament,C,Pro-Shield Complete,302.2113022,24300,511,317,244.2,0,0,0.02059570351860062
2025-04-08,Afternoon-2,MKBC0201,Material_Handle,C,EcoFresh Plus,385.0641774,32700,449,394,171.4,0,0,0.013544903315333796
2025-04-08,Afternoon-2,MKBC0202,Material_Filament,C,Pro-Clean 5000,331.6953317,26700,224,334,162.8,0,0,0.008319714752637052
2025-04-08,Afternoon-2,MKBC0301,Material_Filament,C,Classic Clean 100,367.5538657,28700,313,369,78.9,0,0,0.010788267328438976
2025-04-08,Afternoon-2,MKBC0302,Material_Filament,C,Classic Clean 100,398.6818758,31156,269,400,78.9,0,0,0.008560063643595864
2025-04-08,Afternoon-2,MKBC0401,Tooling,C,Zenith Active,415.0804372,33500,438,16,81.43,0,0,0.012905887206081679
2025-04-08,Afternoon-2,MKBC0401,Material_Filament,C,Zenith Active,0.0,0,0,401,162.86,0,1,
2025-04-08,Afternoon-2,MKBC0402,Material_Filament,C,Zenith Active,412.6243399,33300,520,415,244.29,0,0,0.01537551744529864
2025-04-08,Afternoon-2,MKBC0501,Material_Filament,C,Pro-Clean 5000,350.1228501,28500,443,351,81.4,0,0,0.01530594617005839
2025-04-08,Afternoon-2,MKBC0502,Material_Handle,C,Total Action Model S,354.7979798,28100,183,356,79.2,0,0,0.006470317858784429
2025-04-08,Afternoon-2,MKBC0601,Material_Filament,C,Total Defense Shield,387.0722433,30240,585,389,78.9,0,0,0.01897810218978102
2025-04-08,Afternoon-2,MKBC0602,Material_Filament,C,Total Defense Shield,397.8453739,31090,536,399,157.8,0,0,0.016948080693100612
2025-04-08,Afternoon-2,MKBC0701,Material_Handle,C,Junior Sparkle (Ages 2+),444.1860465,37900,169,445,86.0,0,0,0.004439307573090966
2025-04-08,Afternoon-2,MKBC0702,Material_Handle,C,Junior Sparkle (Ages 2+),344.1860465,29300,246,346,172.0,0,0,0.008326000135382115
2025-04-08,Afternoon-2,MKBC0901,Bundle_Material,C,Classic Clean 100,348.7452471,27216,439,87,78.9,0,0,0.01587416380401374
2025-04-08,Afternoon-2,MKBC0901,Material_Filament,C,Classic Clean 100,0.0,0,0,265,78.9,0,1,
2025-04-08,Afternoon-2,MKBC0902,Material_Handle,C,Defense Action Pro,383.3333333,23000,681,388,120.0,0,0,0.028757231535830412
2025-04-08,Afternoon-2,MKBC1001,Material_Handle,C,Defense Action Pro,435.0,25800,510,438,120.0,0,0,0.019384264538198404
2025-04-08,Afternoon-2,MKBC1002,Material_Filament,C,Classic Clean 100,379.4676806,29640,562,381,78.9,0,0,0.018608039202701807
2025-04-08,Afternoon-2,MKBC1101,Material_Filament,C,Classic Clean 100,281.0646388,21876,632,283,78.9,0,0,0.028078905278123335
2025-04-08,Afternoon-2,MKBC1102,Material_Filament,C,EcoFresh Plus,263.372093,22350,394,268,172.0,0,0,0.01732325008793528
2025-04-08,Afternoon-2,MKBC1201,Tooling,C,EcoFresh Plus,134.1890315,11500,288,135,85.7,0,0,0.024431625381744145
2025-04-08,Afternoon-2,MKBC1202,Material_Handle,C,Junior Sparkle (Ages 2+),377.9069767,32200,329,379,86.0,0,0,0.010114052076608565
2025-04-08,Afternoon-2,MKBC1301,Material_Handle,C,GreenClean Pro,305.6813503,14850,556,309,97.16,0,0,0.03608983512917045
2025-04-08,Afternoon-2,MKFX2101,Material_Filament,C,Classic Clean 100,421.5969582,32964,270,423,78.9,0,0,0.008124210146235782
2025-04-08,Afternoon-2,MKFX2102,Material_Filament,C,Classic Clean 100,421.5969582,32964,315,424,78.9,0,0,0.009465428648697377
2025-04-08,Afternoon-2,MKTU2001,Bundle_Material,C,GreenClean Classic,450.0,9000,67,430,20.0,0,0,0.007389434211977501
2025-04-08,Afternoon-2,MKTU2002,Material_Handle,C,GreenClean Classic,360.0,7200,273,343,20.0,0,0,0.03653151344841429
2025-04-08,Afternoon-2,MKTU2004,Bundle_Material,C,GreenClean Classic,360.0,7200,562,365,20.0,0,0,0.0724040195825818
2025-04-08,Afternoon-2,MKTU2005,Material_Handle,C,GreenClean Pro,333.3333333,8100,197,387,24.3,0,0,0.02374352175485115
2025-04-08,Afternoon-2,MKTU2006,Bundle_Material,C,GreenClean Classic,380.0,7600,378,382,20.0,0,0,0.047380295813487086
2025-04-08,Afternoon-2,MKZA1401,Material_Filament,C,ActiveClean Guard,323.880597,21400,260,326,134.0,0,0,0.012003693444136657
2025-04-08,Afternoon-2,MKZA1402,Material_Handle,C,ActiveClean Model X,282.1316614,18000,295,283,127.6,0,0,0.016124624214266192
2025-04-08,Afternoon-2,MKZA1501,Material_Handle,C,Super Soft Tech,255.2238806,17100,581,262,67.0,0,0,0.032860132345455574
2025-04-08,Afternoon-2,MKZA1502,Material_Handle,C,Super Soft Tech,255.2238806,17100,736,261,67.0,0,0,0.041264857591388204
2025-04-08,Afternoon-2,MKZA1701,Material_Filament,C,Classic Clean 100,335.4626866,22176,450,337,201.0,0,0,0.01988862370723946
2025-04-08,Day-1,MAFT2202,Material_Handle,B,Renew 360,261.875,6285,434,279,24.0,0,0,0.0645929453787766
2025-04-08,Day-1,MAFT2204,Material_Handle,B,Renew 360,277.0,6648,580,302,48.0,0,0,0.08024349750968456
2025-04-08,Day-1,MAFT2205,Material_Handle,B,Oral Care 360,351.875,8445,313,371,48.0,0,0,0.0357387531399863
2025-04-08,Day-1,MHPT2301,Material_Handle,B,Deep Action White,427.0833333,20500,90,428,48.0,0,0,0.004371053909664886
2025-04-08,Day-1,MHPT2302,Material_Handle,B,Deep Action White,416.6666667,19700,557,419,96.0,0,0,0.027496667818531866
2025-04-08,Day-1,MHPT2303,Material_Handle,B,Total Action Model S,695.6521739,46100,1122,378,200.1,0,0,0.02376011181229088
2025-04-08,Day-1,MHPT2304,Material_Filament,B,Total Defense Shield,383.0272324,23892,630,386,63.16,0,0,0.025691216050893077
2025-04-08,Day-1,MHPT2305,Bundle_Material,B,Total Defense Shield,247.3084231,15620,578,251,63.16,0,0,0.03568341770588961
2025-04-08,Day-1,MHPT2306,Material_Filament,B,Total Defense Shield,435.6554782,27216,196,436,63.16,0,0,0.007150153217568948
2025-04-08,Day-1,MHPT2307,UNKNOWN,B,Total Defense Shield,319.1893604,19860,424,320,63.16,0,0,0.0209031749161901
2025-04-08,Day-1,MKBC0101,Material_Handle,B,Kids FunBrush (Tandy),325.5813953,27700,252,327,172.0,0,0,0.009015455065827132
2025-04-08,Day-1,MKBC0102,Material_Filament,B,Pro-Shield Complete,287.4692875,23100,186,288,81.4,0,0,0.007987632053594434
2025-04-08,Day-1,MKBC0201,Material_Filament,B,EcoFresh Plus,331.3885648,28100,263,81,85.7,0,0,0.00927264393752424
2025-04-08,Day-1,MKBC0201,Material_Handle,B,EcoFresh Plus,0.0,0,0,252,85.7,0,1,
2025-04-08,Day-1,MKBC0202,Material_Filament,B,Pro-Clean 5000,314.4963145,25300,485,316,244.2,0,0,0.018809385301531898
2025-04-08,Day-1,MKBC0301,Material_Filament,B,Classic Clean 100,372.9277567,29124,215,375,157.8,0,0,0.0073281297931081495
2025-04-08,Day-1,MKBC0302,Material_Filament,B,Classic Clean 100,353.7135615,27608,251,357,157.8,0,0,0.009009655766538642
2025-04-08,Day-1,MKBC0401,Tooling,B,Zenith Active,39.9115805,6550,599,43,81.43,0,0,0.08378794236956218
2025-04-08,Day-1,MKBC0402,Material_Filament,B,Zenith Active,418.1505588,33750,602,422,162.86,0,0,0.017524452724732183
2025-04-08,Day-1,MKBC0501,Material_Filament,B,Pro-Clean 5000,257.985258,20700,610,265,162.8,0,0,0.028625058657907085
2025-04-08,Day-1,MKBC0502,Material_Handle,B,Total Action Model S,404.040404,31700,180,405,158.4,0,0,0.0056461731493099125
2025-04-08,Day-1,MKBC0601,Material_Filament,B,Total Defense Shield,365.2217997,28516,472,370,236.7,0,0,0.016282599696426106
2025-04-08,Day-1,MKBC0602,Material_Filament,B,Total Defense Shield,255.513308,20160,379,259,78.9,0,0,0.01845269974195433
2025-04-08,Day-1,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),393.0232558,33500,556,395,86.0,0,0,0.01632605120977214
2025-04-08,Day-1,MKBC0702,Material_Handle,B,Junior Sparkle (Ages 2+),286.0465116,24300,714,294,172.0,0,0,0.028544015351403215
2025-04-08,Day-1,MKBC0901,Bundle_Material,B,Classic Clean 100,360.2534854,28124,587,364,78.9,0,0,0.02044512556163143
2025-04-08,Day-1,MKBC0902,Material_Handle,B,Defense Action Pro,266.6666667,16000,248,268,180.0,0,0,0.015263417035942885
2025-04-08,Day-1,MKBC1001,Material_Handle,B,Defense Action Pro,425.0,25200,314,428,60.0,0,0,0.012306968723054009
2025-04-08,Day-1,MKBC1002,Material_Filament,B,Classic Clean 100,406.1850444,31748,622,409,78.9,0,0,0.01921532282978066
2025-04-08,Day-1,MKBC1101,Material_Filament,B,Classic Clean 100,0.0,0,200,3,78.9,1,0,1.0
2025-04-08,Day-1,MKBC1102,Material_Filament,B,EcoFresh Plus,418.6046512,35700,543,419,86.0,0,0,0.014982203459978478
2025-04-08,Day-1,MKBC1201,Tooling,B,EcoFresh Plus,0.01166861144,3301,23,1,85.7,0,0,0.0069193742478941035
2025-04-08,Day-1,MKBC1201,Material_Filament,B,Zenith Active,236.3993614,19250,103,238,81.43,0,0,0.005322172273032604
2025-04-08,Day-1,MKBC1202,Material_Handle,B,Junior Sparkle (Ages 2+),382.5581395,32600,257,385,172.0,0,0,0.007821773138144078
2025-04-08,Day-1,MKBC1301,Material_Handle,B,GreenClean Pro,308.7690408,15000,106,309,48.58,0,0,0.007017079306235933
2025-04-08,Day-1,MKFX2101,Material_Filament,B,Classic Clean 100,421.5969582,32964,420,422,78.9,0,0,0.012580877066858375
2025-04-08,Day-1,MKFX2102,Material_Filament,B,Classic Clean 100,396.0456274,30948,121,397,78.9,0,0,0.0038945572757410926
2025-04-08,Day-1,MKTU2001,Bundle_Material,B,GreenClean Classic,400.0,8000,399,382,20.0,0,0,0.04750565543517085
2025-04-08,Day-1,MKTU2002,Tooling,B,GreenClean Classic,400.0,8000,44,381,20.0,0,0,0.005469915464942815
2025-04-08,Day-1,MKTU2004,Bundle_Material,B,GreenClean Classic,315.0,6300,438,300,20.0,0,0,0.06500445235975066
2025-04-08,Day-1,MKTU2004,Material_Handle,B,PureMint Fresh,48.0,4500,87,48,25.0,0,0,0.01896664486592544
2025-04-08,Day-1,MKTU2005,Material_Handle,B,GreenClean Pro,386.8312757,9400,615,392,24.3,0,0,0.06140788816774838
2025-04-08,Day-1,MKTU2006,Bundle_Material,B,GreenClean Classic,400.0,8000,250,371,20.0,0,0,0.030303030303030304
2025-04-08,Day-1,MKZA1401,Material_Filament,B,ActiveClean Guard,311.9402985,20900,702,316,67.0,0,0,0.03249699101935006
2025-04-08,Day-1,MKZA1402,Material_Handle,B,ActiveClean Model X,277.4294671,17700,522,279,127.6,0,0,0.0286466908133026
2025-04-08,Day-1,MKZA1501,Material_Handle,B,Super Soft Tech,259.7014925,17400,522,264,67.0,0,0,0.02912621359223301
2025-04-08,Day-1,MKZA1502,Material_Handle,B,Super Soft Tech,255.2238806,17100,757,260,67.0,0,0,0.04239233913871311
2025-04-08,Day-1,MKZA1701,Material_Filament,B,Classic Clean 100,252.6567164,16928,128,254,67.0,0,0,0.0075046904315197
2025-04-08,Night-3,MAFT2202,Material_Handle,A,Renew 360,342.0,8208,473,351,24.0,0,0,0.05448681027531391
2025-04-08,Night-3,MAFT2204,Material_Handle,A,Renew 360,332.0,7968,179,337,24.0,0,0,0.021971277770958635
2025-04-08,Night-3,MAFT2205,Material_Handle,A,Oral Care 360,360.0,8640,253,365,24.0,0,0,0.0284493421792421
2025-04-08,Night-3,MHPT2301,Material_Handle,A,Deep Action White,312.5,15000,452,315,48.0,0,0,0.029251876779704894
2025-04-08,Night-3,MHPT2302,Material_Handle,A,Deep Action White,452.0833333,21400,463,454,48.0,0,0,0.02117733156474409
2025-04-08,Night-3,MHPT2303,Material_Handle,A,Total Action Model S,391.3043478,25800,367,393,200.1,0,0,0.01402529904077655
2025-04-08,Night-3,MHPT2304,Material_Filament,A,Total Defense Shield,407.0297657,25408,79,408,63.16,0,0,0.0030996194138188096
2025-04-08,Night-3,MHPT2305,Bundle_Material,A,Total Defense Shield,138.758708,8764,466,140,63.16,0,0,0.0504875406283857
2025-04-08,Night-3,MHPT2306,Material_Filament,A,Total Defense Shield,407.6630779,25448,51,408,63.16,0,0,0.0020000784344484097
2025-04-08,Night-3,MHPT2307,UNKNOWN,A,Total Defense Shield,406.9031032,25400,470,408,63.16,0,0,0.01816776188635485
2025-04-08,Night-3,MKBC0101,Material_Handle,A,Kids FunBrush (Tandy),375.5813953,32000,219,376,258.0,0,0,0.00679723144728266
2025-04-08,Night-3,MKBC0102,Material_Filament,A,Pro-Shield Complete,257.985258,21000,102,281,81.4,0,0,0.004833665055444982
2025-04-08,Night-3,MKBC0201,Material_Handle,A,EcoFresh Plus,394.3990665,33500,164,418,171.4,0,0,0.004871673003802281
2025-04-08,Night-3,MKBC0301,Material_Filament,A,Classic Clean 100,405.4245881,31988,256,407,78.9,0,0,0.007939461605259893
2025-04-08,Night-3,MKBC0302,Material_Filament,A,Classic Clean 100,399.2141952,31198,423,401,157.8,0,0,0.013377186047247082
2025-04-08,Night-3,MKBC0401,Material_Filament,A,Zenith Active,364.116419,29350,170,366,244.29,0,0,0.005758807588075881
2025-04-08,Night-3,MKBC0402,Material_Filament,A,Zenith Active,399.7298293,32250,448,401,162.86,0,0,0.013701143800844088
2025-04-08,Night-3,MKBC0501,Material_Filament,A,Pro-Clean 5000,362.4078624,29200,588,364,244.2,0,0,0.019739492413052236
2025-04-08,Night-3,MKBC0502,Material_Handle,A,Total Action Model S,406.5656566,31900,356,408,158.4,0,0,0.01103670634920635
2025-04-08,Night-3,MKBC0601,Material_Filament,A,Total Defense Shield,373.130545,29140,454,375,78.9,0,0,0.01534094748935595
2025-04-08,Night-3,MKBC0602,Material_Filament,A,Total Defense Shield,383.269962,29940,439,385,157.8,0,0,0.014450771914809573
2025-04-08,Night-3,MKBC0701,Material_Handle,A,Junior Sparkle (Ages 2+),441.8604651,37700,524,443,86.0,0,0,0.013708664713269151
2025-04-08,Night-3,MKBC0702,Material_Handle,A,Junior Sparkle (Ages 2+),375.5813953,32000,479,386,172.0,0,0,0.014747991009575419
2025-04-08,Night-3,MKBC0901,Material_Filament,A,Classic Clean 100,357.7186312,27924,388,360,78.9,0,0,0.013704436281435434
2025-04-08,Night-3,MKBC0902,Material_Handle,A,Defense Action Pro,403.3333333,23900,446,405,120.0,0,0,0.01831923108518853
2025-04-08,Night-3,MKBC1001,Material_Handle,A,Defense Action Pro,428.3333333,25400,298,430,120.0,0,0,0.01159623316989649
